make,model,fuel,year,kms,power,transmission,price
Lexus,RX,Eléctrico,2013,146200,299,automatic,18990
Lexus,RX,Eléctrico,2016,132000,313,automatic,25990
Lexus,RX,Eléctrico,2016,132000,313,automatic,25990
Lexus,RX,Eléctrico,2016,132000,313,automatic,25990
Lexus,RX,Eléctrico,2016,132000,313,automatic,25990
Lexus,GS,Eléctrico,2017,34678,223,automatic,31400
Lexus,IS,Diésel,2007,150000,177,manual,5950
Lexus,IS,Gasolina,2003,187000,155,automatic,4900
Lexus,IS,Eléctrico,2019,99950,223,automatic,570
Lexus,IS,Eléctrico,2017,66000,223,automatic,660
Lexus,IS,Eléctrico,2016,71696,223,automatic,22890
Lexus,IS,Eléctrico,2016,76054,223,automatic,23100
Lexus,IS,Eléctrico,2016,76054,223,automatic,23100
Lexus,IS,Diésel,2008,74000,177,manual,8990
Lexus,IS,Eléctrico,2014,152000,223,automatic,18495
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2019,37850,163,automatic,23990
Mitsubishi,Eclipse Cross,Gasolina,2022,6013,98,automatic,30790
Mitsubishi,Eclipse Cross,Gasolina,2022,6013,98,automatic,30790
Mitsubishi,Eclipse Cross,Gasolina,2022,6013,98,automatic,30790
Mitsubishi,Outlander,Diésel,2017,130518,150,automatic,19990
Mitsubishi,Outlander,Diésel,2007,137350,140,manual,7900
Mitsubishi,Outlander,Gasolina,2016,72324,150,automatic,18799
Mitsubishi,Outlander,Gasolina,2016,81000,150,automatic,17490
Mitsubishi,Outlander,Diésel,2014,114341,150,manual,16290
Mitsubishi,Outlander,Diésel,2020,21353,224,automatic,37990
Mitsubishi,Lancer,Diésel,2010,115000,140,manual,7490
Mitsubishi,Space Star,Gasolina,2021,21053,71,manual,12799
Mitsubishi,Space Star,Gasolina,2016,13500,80,manual,11490
Mitsubishi,Space Star,Gasolina,2019,95520,80,manual,9900
Mitsubishi,Space Star,Gasolina,2019,95520,80,manual,9900
Mitsubishi,Space Star,Gasolina,2019,95520,80,manual,9900
Mitsubishi,Space Star,Gasolina,2019,97698,80,manual,10750
Mitsubishi,L 200,Diésel,2005,256000,115,manual,8499
Mitsubishi,L 200,Diésel,2015,215000,154,manual,18900
Mitsubishi,L 200,Diésel,2018,70000,154,manual,25500
Mitsubishi,L 200,Diésel,2009,249000,136,manual,11499
Nissan,Primera,Gasolina,2004,161000,109,manual,2790
Nissan,Primera,Diésel,2005,170000,120,manual,2800
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2016,117852,110,manual,17990
Nissan,NV300,Diésel,2018,74000,125,manual,23900
Nissan,NV300,Diésel,2018,150248,120,manual,16100
Nissan,NV300,Diésel,2018,150248,120,manual,16100
Nissan,NV300,Diésel,2016,7600,125,manual,22500
Nissan,NV300,Diésel,2020,50000,120,manual,22990
Nissan,NV300,Diésel,2017,236000,145,manual,16799
Nissan,NV400,Diésel,2019,66967,131,manual,27490
Nissan,NV400,Diésel,2018,30505,145,manual,27500
Nissan,NV400,Diésel,2018,30505,145,manual,27500
Nissan,NV400,Diésel,2013,235178,125,manual,13500
Nissan,NV400,Diésel,2017,229265,130,manual,33900
Nissan,NV400,Diésel,2018,150000,130,manual,17400
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2018,174500,130,manual,18995
Nissan,NV400,Diésel,2018,159000,165,manual,21990
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2021,38609,135,manual,25490
Nissan,NV400,Diésel,2018,169000,130,manual,19990
Nissan,NV400,Diésel,2017,103934,130,manual,20400
Nissan,NV400,Diésel,2017,103934,130,manual,20400
Nissan,NV400,Diésel,2012,219900,145,manual,15800
Nissan,NV400,Diésel,2017,167000,130,manual,15990
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2015,86147,115,manual,11400
Nissan,Pulsar,Diésel,2016,114896,110,manual,11490
Nissan,Pulsar,Diésel,2017,99876,110,manual,11990
Nissan,Pulsar,Diésel,2017,147077,110,manual,11299
Nissan,Pulsar,Diésel,2016,114896,110,manual,11490
Nissan,Pulsar,Diésel,2017,99876,110,manual,11990
Nissan,Pulsar,Diésel,2015,153195,110,manual,8990
Nissan,Pulsar,Diésel,2016,114896,110,manual,11490
Nissan,Pulsar,Diésel,2016,114896,110,manual,11490
Nissan,Pulsar,Diésel,2017,99876,110,manual,11990
Nissan,Pulsar,Diésel,2015,153195,110,manual,8990
Nissan,Pulsar,Diésel,2015,153195,110,manual,8990
Nissan,Pulsar,Gasolina,2017,53164,115,automatic,16990
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,Pulsar,Gasolina,2016,79494,190,manual,13570
Nissan,X-Trail,Diésel,2019,109000,150,manual,26490
Nissan,X-Trail,Diésel,2018,109000,130,manual,510
Nissan,X-Trail,Diésel,2018,97000,130,manual,274
Nissan,X-Trail,Diésel,2018,97000,130,manual,523
Nissan,X-Trail,Diésel,2018,79000,130,manual,532
Nissan,X-Trail,Gasolina,2020,95842,160,automatic,21990
Nissan,X-Trail,Diésel,2016,246000,130,manual,12990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,X-Trail,Diésel,2008,236932,150,manual,7500
Nissan,X-Trail,Gasolina,2021,12800,160,manual,30900
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,X-Trail,Diésel,2019,87494,150,automatic,22990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,X-Trail,Diésel,2019,87494,150,automatic,22990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,X-Trail,Diésel,2019,87494,150,automatic,22990
Nissan,X-Trail,Diésel,2019,87494,150,automatic,22990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,Navara,Diésel,2015,147292,190,manual,16990
Nissan,Navara,Diésel,2016,78678,160,manual,22990
Nissan,Navara,Diésel,2016,78678,160,manual,22990
Nissan,X-Trail,Diésel,2019,87494,150,automatic,22990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,X-Trail,Diésel,2019,87494,150,automatic,22990
Nissan,Navara,Diésel,2016,78678,160,manual,22990
Nissan,Navara,Diésel,2016,78678,160,manual,22990
Nissan,X-Trail,Gasolina,2018,110000,163,manual,18990
Nissan,Navara,Diésel,2016,78678,160,manual,22990
Nissan,Navara,Diésel,2018,140554,160,manual,25990
Nissan,Navara,Diésel,2018,140554,160,manual,25990
Nissan,Navara,Diésel,2018,140554,160,manual,25990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,NV250,Diésel,2021,98965,95,manual,14990
Nissan,Terrano,Diésel,2005,360000,125,manual,5900
Nissan,NV200,Diésel,2017,90000,90,manual,13700
Nissan,NV200,Diésel,2018,95000,90,manual,10999
Nissan,NV200,Diésel,2016,200000,90,manual,10900
Nissan,NV200,Diésel,2018,254243,90,manual,12600
Nissan,NV200,Eléctrico,2018,33991,110,manual,20500
Nissan,NV200,Eléctrico,2018,33991,110,manual,20500
Nissan,NV200,Diésel,2019,115000,90,manual,14636
Nissan,Cabstar,Diésel,2001,190000,95,manual,5300
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,Navara,Diésel,2016,70877,163,manual,23990
Nissan,Terrano II,Gasolina,1999,172605,125,manual,5999
Nissan,Juke,Gasolina,2015,101505,115,manual,11800
Nissan,Juke,Diésel,2019,63600,110,manual,16490
Nissan,Juke,Diésel,2019,81095,110,manual,16700
Nissan,Juke,Gasolina,2022,8794,114,manual,22890
Nissan,Juke,Gasolina,2022,13089,114,manual,22890
Nissan,Juke,Gasolina,2022,5267,114,manual,22890
Nissan,Juke,Gasolina,2022,9021,114,manual,22890
Nissan,Juke,Gasolina,2022,18345,114,manual,22890
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Gasolina,2017,50098,95,manual,13899
Nissan,Juke,Gasolina,2017,50098,95,manual,13899
Nissan,Juke,Diésel,2016,69622,110,manual,12990
Nissan,Juke,Diésel,2017,64285,110,manual,16962
Nissan,Juke,Gasolina,2022,7529,114,manual,22890
Nissan,Juke,Diésel,2017,64285,110,manual,16962
Nissan,Juke,Diésel,2017,64285,110,manual,16962
Nissan,Juke,Diésel,2017,64285,110,manual,16962
Nissan,Juke,Diésel,2017,64285,110,manual,16962
Nissan,Note,Diésel,2010,280000,103,manual,3300
Nissan,Note,Diésel,2015,67036,90,manual,179
Nissan,Note,Diésel,2014,148675,90,manual,8990
Nissan,Note,Gasolina,2011,81000,88,manual,7990
Nissan,Townstar,Gasolina,2022,758,130,manual,27300
Nissan,Atleon,Diésel,2001,220000,140,manual,12900
Nissan,Atleon,Diésel,2008,649000,150,manual,6950
Nissan,Micra,Gasolina,2002,123375,82,automatic,1990
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2020,55560,100,manual,13490
Nissan,Micra,Gasolina,2015,126000,80,manual,7500
Nissan,Leaf,Eléctrico,2019,44000,150,automatic,18900
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,73060,150,automatic,21620
Nissan,Leaf,Eléctrico,2018,67000,150,manual,21890
Nissan,Leaf,Eléctrico,2018,67000,150,manual,21890
Nissan,Leaf,Eléctrico,2018,123001,150,automatic,18790
Renault,Scenic,Diésel,2008,250,105,manual,1190
Renault,Scenic,Gasolina,2007,151000,110,manual,4995
Renault,Scenic,Diésel,2009,181000,105,manual,6999
Renault,Scenic,Diésel,2007,235000,105,manual,2690
Renault,Scenic,Gasolina,2018,106000,140,manual,18500
Renault,Scenic,Diésel,2018,229000,95,manual,12900
Renault,Scenic,Diésel,2011,128592,110,manual,8900
Renault,Scenic,Diésel,2003,222405,105,manual,1450
Renault,Koleos,Diésel,2019,116065,175,automatic,21650
Renault,Koleos,Diésel,2010,162000,150,manual,8500
Renault,Captur,Diésel,2018,65005,90,manual,12900
Renault,Captur,Diésel,2018,199468,90,manual,10875
Renault,Captur,Gasolina,2020,79000,89,manual,223
Renault,Kangoo,Diésel,2016,173804,75,manual,8750
Renault,Captur,Gasolina,2020,77000,89,manual,223
Renault,Captur,Gasolina,2020,82000,89,manual,217
Renault,Captur,Diésel,2017,76000,89,manual,209
Renault,Captur,Gasolina,2020,89000,89,manual,330
Renault,Captur,Gasolina,2020,85000,89,manual,330
Renault,Captur,Gasolina,2021,81000,130,manual,441
Renault,Captur,Gasolina,2020,84000,89,manual,330
Renault,Captur,Gasolina,2020,82000,89,manual,330
Renault,Captur,Gasolina,2020,93000,89,manual,320
Renault,Captur,Gasolina,2020,84000,89,manual,217
Renault,Captur,Gasolina,2020,87000,89,manual,326
Renault,Captur,Gasolina,2020,76000,89,manual,387
Renault,Captur,Gasolina,2020,72000,89,manual,387
Renault,Captur,Gasolina,2020,89000,89,manual,330
Renault,Captur,Gasolina,2020,82000,89,manual,330
Renault,Captur,Gasolina,2020,90000,89,manual,320
Renault,Captur,Gasolina,2020,77000,89,manual,387
Renault,Captur,Diésel,2017,85000,89,manual,378
Renault,Captur,Gasolina,2019,58427,90,manual,295
Renault,Captur,Gasolina,2020,95000,89,manual,320
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Captur,Diésel,2016,50212,90,manual,12990
Renault,Arkana,Eléctrico,2021,5500,145,automatic,32490
Renault,Arkana,Gasolina,2021,30440,140,automatic,30992
Renault,Arkana,Gasolina,2021,24883,140,automatic,28799
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2021,24883,140,automatic,28799
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2021,19995,140,automatic,26490
Renault,Arkana,Gasolina,2022,12,145,automatic,34490
Renault,Arkana,Gasolina,2022,11,145,automatic,34490
Renault,Arkana,Gasolina,2021,12376,140,automatic,27499
Renault,Arkana,Gasolina,2021,12376,140,automatic,27499
Renault,Arkana,Eléctrico,2022,5421,145,automatic,31990
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,19995,140,automatic,27490
Renault,Arkana,Gasolina,2021,18317,140,automatic,30440
Renault,Arkana,Gasolina,2021,12966,140,automatic,29440
Renault,Arkana,Gasolina,2021,13900,140,automatic,30969
Renault,Master,Diésel,2004,274000,100,manual,2900
Renault,Master,Diésel,2019,90603,110,manual,24290
Renault,Master,Diésel,2020,105000,145,manual,36290
Renault,Master,Diésel,2019,148000,110,manual,18942
Renault,Grand Scenic,Gasolina,2020,96000,140,manual,473
Renault,Grand Scenic,Diésel,2017,114000,110,manual,468
Renault,Grand Scenic,Diésel,2018,80000,110,manual,517
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Grand Scenic,Diésel,2018,148947,130,manual,16990
Renault,Kadjar,Gasolina,2018,24672,132,manual,21500
Renault,Kadjar,Gasolina,2018,65000,140,manual,18999
Renault,Kadjar,Diésel,2016,158000,110,manual,13800
Renault,Kadjar,Diésel,2018,78000,110,manual,235
Renault,Kadjar,Diésel,2017,91000,110,manual,473
Renault,Kadjar,Diésel,2020,84000,115,manual,481
Renault,Kadjar,Diésel,2018,39000,110,manual,481
Renault,Kadjar,Diésel,2019,61000,110,manual,488
Renault,Kadjar,Diésel,2016,60000,110,manual,638
Renault,Kadjar,Gasolina,2018,45221,163,manual,375
Renault,Kadjar,Diésel,2017,115000,110,manual,468
Renault,Kadjar,Diésel,2018,99950,110,manual,410
Renault,Kadjar,Diésel,2017,114000,110,manual,450
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2015,25000,130,manual,15990
Renault,Kadjar,Gasolina,2018,77000,132,manual,17900
Renault,Kadjar,Gasolina,2019,89110,140,manual,18600
Renault,Kadjar,Gasolina,2019,79713,160,manual,20490
Renault,Kadjar,Gasolina,2017,87159,130,manual,14890
Renault,Kadjar,Gasolina,2019,99829,140,automatic,17990
Renault,Kadjar,Gasolina,2019,99829,140,automatic,17990
Renault,Kadjar,Diésel,2016,66332,130,manual,17450
Renault,Kadjar,Gasolina,2019,27000,140,manual,20400
Renault,Kadjar,Gasolina,2021,21112,140,manual,23981
Renault,Kangoo,Diésel,2016,231000,75,manual,8500
Renault,Kangoo,Diésel,2018,230000,75,manual,8500
Renault,Kangoo,Diésel,2018,196800,75,manual,6990
Renault,Kangoo,Diésel,2011,210000,85,manual,1999
Renault,Kangoo,Diésel,2015,115934,90,manual,14900
Renault,Kangoo,Diésel,2011,118272,90,manual,7699
Renault,Kangoo,Diésel,2011,118272,90,manual,7699
SsangYong,Tivoli,Diésel,2019,100000,136,manual,12800
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Diésel,2017,91888,115,manual,15353
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
SsangYong,XLV,Gasolina,2016,83900,128,manual,11990
